Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Total Backward Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Label
8080,1204.0915209694192,165,5156.780151305946,71.05629863276089,152.70482893323276,68.49648937276172,150.6135637216501,108.09458564137842,53.676643128938906,155.45423445909938,161.02913738637562,136.47507307369764,42.82656711014495,180.26244800767768,150.33761697735332,2.1692407977544264,219.39072545236473,185.8129526456584,150.59124485083572,58.546393337363725,78.24791865279222,57.690672893599285,136.55256189938493,219.47708938980315,143.2477269447007,206.71313675208174,113.35645584251208,104.49359467825276,63.59390839461425,109.89483453324334,44.71377842797551,66.36569032021347,108.10876852773944,100.67549914015159,117.83467582761654,65.25868510614566,111.33002858507771,88.00684571752912,81.96715909611089,2
22,119.35952227327994,12,543.7796614270295,18.31412128306758,15.090595419655525,10.90942961612393,5.591231742538645,11.667804482079937,12.364693150142395,12.367671120952842,9.455301537606289,2.7648311561034618,0.5466393011163753,18.893864705304974,9.571883496434243,15.4222447871365,20.365430718625817,10.762482425514305,13.258184868535938,17.160628679961192,10.985225104945616,7.892749568964188,3.764551686908529,15.15298190081115,11.338043046949192,12.854396941471677,6.179406108509574,19.54281626017082,12.082513730160423,15.52080015499028,16.250759378398936,15.178884645109452,10.465943469169742,10.796199843061133,10.042914321023778,1.0423115092554074,32.59185869598762,9.078750805593524,2.2707933460683893,0
443,89.34568721108468,14,387.89455501201013,2.3623214880032286,7.388465113671409,9.450823030934645,13.054438387458674,5.96398914206195,11.799987464169323,15.059258001158668,7.610312346040736,3.288031562804231,13.232467895361282,4.871524090246934,8.841703833288365,16.07579291532777,11.929330598292164,5.055896189362397,9.430573189313092,14.153690891026717,2.552805149689462,14.546311677725866,6.331711247116791,16.26282313351612,8.307629632057997,11.081398473442368,7.13829225256031,3.182576068061933,8.812216070279018,13.027896493651062,10.189774194886198,3.4326884810042246,17.55341983413366,8.256721268426242,9.893850617700556,16.113686131197436,10.879810050956095,0.9829972251187975,9.267989021575294,0
8080,1418.7152805620392,435,5475.632537072344,202.91042912139505,226.00077293948473,154.55144849435203,154.04522724125437,148.71930075882466,228.65636281264824,58.391819829526355,156.15542158378477,138.20643534699806,129.64401960349522,289.2322806325209,131.1372916388994,81.38873934484953,150.25117751690902,144.66723500142487,258.5832922273891,144.25706742377338,142.47027706484727,176.96546549702458,95.85525196417498,91.77241177901817,152.05890524075537,113.75941876404244,170.51300716059825,47.78125184152617,229.25492701197876,223.30803737969143,85.81166933554314,144.5008413869459,117.25326915146272,152.9320896224116,114.30335310848695,133.9777435185416,198.60134969828962,4.5992634816742,104.30724538390322,5
443,79.38353059716165,19,548.5510826000528,16.539955616736385,11.302555325884002,9.975488887627462,11.96207225519384,15.187818726810168,17.997250754824854,10.826943594922305,12.3573338114419,9.447760816307325,18.62613175805358,2.8114127617371674,8.533502369958773,10.358938426497387,4.535700638606778,13.219744264969265,7.284964285889605,8.943969373379053,16.658675503622398,9.99297686254299,11.176592678106324,11.800581449090622,5.952491309189167,8.452423305771337,10.059238671951142,6.20231039505194,18.44306821967585,9.545981993154708,13.422728715415559,6.573442084832053,13.766499342888856,5.444843397740031,6.4482935978920555,8.241450538924372,6.02939032473459,15.668625544074642,10.961010659716875,0
80,73.38833161238547,19,362.3229830851685,4.247522841770055,14.078007602533878,15.105868098518979,4.610006878734083,6.096261327001135,9.389714090092083,10.747683225493926,12.42955439665921,7.273151379106862,0.7245158014698241,7.814487592417896,18.501992647644244,5.770328065531941,8.92878330123735,9.817099939918698,17.735333754770554,4.464552692895288,6.518686883385763,8.55048583363282,7.418698651634932,18.242308827333638,13.449094693692464,13.347780990231003,16.421904331387115,0.802956005762125,18.557684531888455,17.047290547744026,7.378314655057015,11.362963040995282,12.812378269019083,18.072900643615913,6.758467992487388,8.547372595550993,5.950024764821323,8.403631517550942,5.694539191925204,0
22,114.50352011300953,3,393.686577164635,9.176748772653452,5.1095687510904915,10.897412951875978,14.152518517601553,7.633747046319813,1.751580449166525,5.476645957945865,13.036402349134333,8.360703887356342,15.057139734940609,10.274435640382864,8.935990601367319,10.777808506418973,3.405593990704042,14.697744250525975,12.00228901577417,7.777203818171255,5.095534193217351,15.04910821635268,8.85166865901772,13.105341582039053,6.445232354984402,6.7369020466788525,5.436183579553068,7.398574495610334,8.030766437631259,10.36599040565119,8.765536644499294,8.22367195469292,8.337144030976468,7.396865970479846,18.83611347961574,8.67974144878966,5.235277039342015,16.06295279497279,4.743014612799767,0
21,1280.22223971313,240,3557.127836691374,159.03070926934956,113.48042093954433,153.47711694037343,73.63867936422356,147.2782819190417,173.24540431108156,57.36496515719992,69.73256062134428,135.29443050277365,70.81502340437132,91.22670449688016,187.54436757646562,96.42454297833888,150.72529335219372,133.0154580288493,116.43686718000617,139.5977169802945,95.22876021545312,148.80542195331634,72.02159585015647,40.43073663474786,140.33143833094113,95.91221663667534,159.75270666788958,104.96971173930774,72.6485992813866,60.70472896671153,74.31747538244846,163.2332754760123,192.93109649819436,166.3025514021544,124.3455309623535,173.33251229607163,81.50929086957552,152.57177052878026,54.29528849055794,3
21,1427.584505851021,430,5622.147952424597,211.56423231408957,99.72942935006,43.669507427394365,155.00715773969048,152.93043464652416,81.58088943340363,198.76016741396415,37.19572384105611,174.1011151101698,115.04210337985471,122.1957698661871,105.21986190342903,116.93607246395382,165.84379286392183,165.73349502362896,132.13407812530548,17.1252840542995,133.96218599661296,78.04995175652263,24.01591755318951,93.30220780048134,114.58091401410137,180.7547422977879,233.35982816916066,58.907898573540564,184.7541907152261,91.26433532780598,142.67512427161859,119.073868461507,95.48305423335873,148.81469867355784,153.83245633643944,1.1554496654514708,235.43409447871358,69.88105683069982,220.07224954484582,4
80,1531.9796810886735,236,3043.5810565035044,74.7812845205251,86.6309076497941,78.11066797500348,123.43373893180987,176.38735128285828,168.26175216005007,205.24239232975577,124.34461392730385,155.33425904623687,118.32549997392204,94.15633784694096,164.56571899545355,105.8983908135073,180.59477138697778,285.6552800670673,133.66102518877145,165.34838769199825,128.95455481085625,81.04034889235466,114.46050306313677,124.58505786553276,129.78465736736837,75.18502840459,139.83004225804655,141.44044131773038,197.31675914502895,155.24433628840163,89.52942758808439,119.65022463669692,103.05372610913578,73.72787715455358,108.72087453974588,138.01574189222703,172.40996825787454,97.4565337216989,172.76482708384987,4
22,92.50621498550433,12,518.9759816280233,12.874833656808288,17.313189921843808,12.769952302377307,11.34235586150605,12.838769022443998,11.380384766551568,18.97373871874979,6.903446178412703,8.542979123268992,17.211873070736452,15.317356962162464,7.732574278128929,15.551261992810787,8.525210063137674,14.237135619857733,3.246766331484549,7.32814607575488,6.532821319268082,10.447031779773535,10.503861916953808,17.06938076708455,13.391090619806903,7.376362163766012,5.119747583670957,10.186070554725724,11.321376218920545,12.90406350409198,7.393756727143137,7.25273714149192,15.087341832337628,9.95474639794806,4.35830457825888,11.858488365109832,11.82866369421798,4.592179344854346,9.147224140261244,0
22,101.96345882850025,19,282.6751778027285,8.260931202456847,7.105198790095608,2.4544128107439134,4.342190926118636,5.240409963634921,15.455141455478234,12.995604867889087,8.51225183098419,15.903191104774208,9.808871793679003,4.877205777270324,0.15452029991373806,11.798070678311333,14.85577523400137,17.11995193531161,16.870789006514315,14.210581059985302,12.920508993299512,4.258416926121491,2.511438736549559,8.603434883916032,6.838422544599212,14.261252580761788,5.6461833169659155,9.780206881675268,15.080018452488336,5.299709183279538,3.8498849323525164,11.30230827375231,13.209836123280656,14.044505359469373,12.13193567469246,10.678037947089095,12.186070321786096,5.750552042923336,1.6535634652061262,0
53,94.0279799578518,8,573.329665474615,9.651993214129286,8.778951234932364,13.832848786984302,16.291309958935173,2.5275969098969657,0.9798652712000138,12.234844643881056,11.531807686967857,16.759119579396348,6.199433816938376,1.5117072028385294,7.394675203069416,5.197403641733905,11.844726170677102,13.932358869249866,9.24418605276073,3.8720427616946136,10.250125873043524,5.418967879266084,5.812618466476617,8.885127027701616,9.958798401858349,13.200827621330301,6.462917241403183,19.24711023179678,0.8478760513253203,7.998804058933545,8.899213266955167,8.416036756254867,12.347202216887531,13.201972516855049,8.087336255240338,12.509712743569343,13.27011640375103,14.934432324010476,14.063069122517767,0
22,1435.7617506317654,428,4433.388044757437,87.60514446334227,105.39239494380797,93.44399113779284,119.11877816264403,173.16449738807472,77.02953143897247,181.73016995319273,195.95960228678842,187.35900365473472,148.43460553036303,120.11736812764502,130.140394919177,124.26167303544827,123.71628541010716,92.3372009243489,58.0231854376611,79.83906596103353,93.0017194877068,108.06668739297794,180.3419048484729,159.90397962069082,192.33493303138567,128.02030861564748,108.71783943836972,189.61086098620572,170.01755175237906,128.3516569135866,110.04150365506773,177.2118425485974,182.73020888841688,177.3576223110223,176.85598396684802,135.2508771976284,141.87669187901383,109.16827386901889,172.8102395435287,4
21,1113.5943256609457,259,3778.6625665720194,180.59988643335078,238.50583328756727,75.54050190990858,162.29047774625127,94.97016180584863,136.5418319787836,186.55709327545594,75.81843411926366,153.6395783098044,64.27216392239015,109.57657306656789,136.07604953591994,197.76277013271553,100.88928179286206,128.0754326167107,168.83031762441868,46.815311062263234,80.37899675340951,76.25279306513028,154.86826814832148,60.256094711995416,105.55642246891995,126.46746742057502,26.718963515141354,150.51328645400508,71.76202738595296,91.77019381226594,99.27674078562931,57.48657826192496,44.313764464711326,79.84742838826261,84.60804989980413,124.02194905472511,128.80999440021895,167.76849949212712,97.17640452519645,1
22,1422.3854941937936,453,4912.406746130638,127.9739754602733,191.0981879910243,109.16318939898906,160.59641086322932,187.68977164867465,123.61932434042096,143.98364936866756,135.0823178380541,170.45487313876558,85.70193220849328,162.87031402332008,152.7242910604386,232.30084317555924,127.45340589390753,115.29300983200523,120.53517262806518,127.16033030964647,226.71295648639403,171.7171949992063,208.0747767498868,118.79075089030552,162.41520310212022,124.67634567140558,41.81731165110136,101.40063806157653,140.88318279562415,136.00871311135828,166.5967366316572,33.83115318225431,90.90325724163492,283.0019866924383,148.64445566839035,207.52350054399093,198.4778743504738,156.90265462246404,170.83837576966806,5
53,108.28976975608936,2,494.26464376282354,5.54837166388713,13.329242890349576,8.662012819995299,8.332123316951929,12.941779624148552,11.33215206841479,13.05042886150105,5.901735864293205,6.75673903164709,5.073399032943242,21.761016935785772,1.4186343659698526,15.935384137259838,16.870373104424047,8.11359357184991,2.0563478062754648,10.248615537699028,8.792390189989836,7.791714646072989,11.407535208419269,5.107213961988674,10.389178345299875,12.49312204793222,12.431864911913152,10.655856343599192,18.709443512299988,18.545446444024613,1.550578637853965,12.332717879272558,6.378971315793652,13.949418073036098,7.716281958458988,8.719217211722896,14.457763255864219,14.361710989012032,14.276545117953873,0
22,1359.6612265167696,221,5224.626225626549,147.4256279843876,199.25417983281818,188.89318191866835,188.6263718205343,137.44759235994914,63.40150650770606,148.0663035720389,118.36421240667673,47.33912476224617,161.69334726483797,192.12838005550523,20.179150614835137,109.2902527048688,130.4198431188935,116.53254185798954,155.96967912781392,167.48024734975138,112.42238509865723,132.90276649906662,185.06437739792628,147.87660478329562,166.5558529573225,122.19862584302805,206.0376906901982,164.54079470989151,115.5722280736309,161.4089848364742,130.29847316748322,175.1780279359299,150.162801557492,110.45473343629905,151.05688234947309,166.25407937445837,156.25182284772623,137.72900389734514,170.10603554161546,4
22,1463.2189199343534,188,4749.243822069735,196.5651214051536,119.07820439352753,117.6165606596164,173.82077057318378,173.07488236669815,144.4488523283938,153.01140259531695,173.1799999811162,269.44814705373625,133.5139792592283,217.47987549005802,225.13508086322105,298.52797809817025,193.83407910279016,178.04638248124928,115.76778270623237,127.15219573343698,84.84164525123875,120.6965958344529,130.9507676815621,132.6555541995593,93.65655368081897,84.98122550344914,122.46570286846425,153.67889000374703,57.9898048444487,131.83983786248825,210.22065280962184,157.4303006317139,86.24336607550813,106.63307593626138,89.98828601588414,170.3113365711776,132.61668399323986,195.07703606990708,222.56770363809034,5
22,1073.9920575600597,141,4217.954883904176,149.1797720448202,87.54435242039308,61.369305236454785,72.83200855180965,18.49557031683436,156.71511485536035,151.02219244404887,110.43733152815847,74.04884460264077,20.798212449242428,147.99999147459724,73.85070263786011,74.95008483887784,63.789711127939185,230.36530270369366,197.4456941118155,110.15023909180276,125.69644640639193,154.74417879123183,56.64624098213547,120.26866182002345,75.36006806805923,90.51274848247935,102.41703389804336,191.83854739250157,62.60445738697606,163.68495646445112,77.26538838767132,135.58696297031685,102.38747882618254,140.09926832761693,178.61817136446226,72.49249334002636,108.16804026302965,63.92007679212007,82.44779387917508,1
53,106.21572669850867,4,480.9574330564866,3.166539610698589,19.54139798979911,7.798290705106288,20.774627474325666,13.52995149011069,5.450491280595868,14.612135363241428,6.380541424840459,10.648348496796618,11.43113883988556,3.5602441432599274,6.929276928046789,7.647078711505178,14.888127840078706,11.023605317061902,8.385381026304213,9.349384821481738,12.367696439274498,5.273684393324125,1.1621151833196617,8.505098630026442,9.244291173149332,16.11948519601485,0.4424746078141659,2.218031982017594,13.501137200287971,16.509658659308883,17.693542062770366,18.412373715096976,13.457981688939025,0.8599314929500874,10.564823658535285,9.938441190254448,5.026580428595007,10.86290917490013,6.370782852048578,0
80,71.11711526644582,8,523.9838441722798,20.658161613665506,11.528914735884475,9.443033406328325,8.693116621026928,12.538301085161482,7.14773898866435,9.953755143240679,3.4533552660307336,5.923028889099712,8.793435747132207,8.673814986355449,18.151064273899806,5.563661270138984,18.797336194023863,8.578389349787932,5.792087316826917,10.526412727430484,13.813688720127498,8.026134501487688,5.631621811452882,10.951178688009195,12.777656190123713,11.707362485453645,15.356937240069387,14.917543043527067,5.033181164543634,9.856329312000366,15.403694713578261,11.358294860376581,7.411611994114386,6.920946494487997,10.370551464412427,5.27179243668529,16.18278680894536,14.725436248053514,2.940502294609484,0
53,108.33643125596666,4,443.5131777722846,3.60217480985213,14.569009073670587,11.424866210843145,3.35531147976162,14.391687270969449,11.118872416310444,22.396230431228528,9.193112290874314,4.07210424868686,20.05317021985805,16.395205220074704,8.52709776277591,8.044991920605879,0.6189824233826506,9.056635357025137,14.666086121335066,19.31264836264431,13.609554926865078,15.345022972441388,9.438568048209966,8.573588297433417,17.00435634912506,21.262582325285443,11.092569186652385,9.387762418393075,13.306332097383939,14.876568122564956,11.315325019292086,12.851905290820547,10.166378923431218,0.5416620991565413,6.714212629408772,16.831990125564623,5.7692026931912475,9.747905055241896,8.322543289502725,0
53,126.09237086801,3,511.93659374603027,10.77787655142963,14.23276132322925,7.537365000028065,8.460220635596265,11.599322340302761,8.678831983632682,19.850481101300367,11.009223896046038,4.516052851806501,9.089582573718348,7.067631502177364,12.453443404281865,4.173940721160047,11.13825609554623,11.231485697778814,17.98460952713942,8.460342264206155,12.961694729765018,5.121428815514929,15.043025448490475,7.270443865489615,13.005117461588933,14.140352907869827,5.578782879962173,3.9627489686857,14.085196508317914,12.25576620979227,12.31045572525968,7.383919708106356,7.39558349274065,9.267599401623801,3.314829622948353,14.94599068426586,15.953625175499724,4.415806459005449,3.2419517627660452,0
443,84.67213094086021,4,458.4648989094573,12.19503401802487,7.958461237828081,3.8883922284681427,14.899213786830646,10.015858454336044,6.519823816099801,15.798998630098637,18.98429836626859,9.014959456055381,7.352554777960334,4.8672929209592795,11.469820975415647,9.729334108143464,15.416579352091677,2.7189517417593345,11.80634850347582,14.577223163120852,7.974934777719024,8.877445237495316,20.82902074052991,10.569961115202661,9.549606869258742,18.054992175087794,7.041323379974822,16.27891413735357,2.2852439221901317,9.018414983737514,12.861697653411506,12.077109263224477,16.04952397160416,5.821849903139075,10.612686079293878,11.066183997620408,6.063429510508795,10.08079071360134,11.727871570892537,0
80,93.48965768532167,3,512.2350028763123,13.979706561495233,10.624708441179989,4.8058338429161225,3.514654397536634,10.250889817825495,13.40334645888585,13.455752548988764,11.597843004267009,5.684245573804737,14.455084584056145,13.392253412419263,12.316694737875778,7.231578334858781,11.041781013628054,4.452563070665136,11.866262399996934,7.476612916358814,11.19448714701954,12.863379891603614,6.564658260288426,3.5939688463444295,12.93425234880106,15.142850520102456,12.627025581442535,12.250041951282478,10.6031100860308,7.988448499397473,16.217940893788782,8.060305908712925,3.532071056046389,13.290665374552034,16.114268750176468,7.149038868095648,19.46082939871568,13.10104827492355,2.0741905673466015,0
53,84.33849329513006,14,433.1062698553509,9.214691529232262,12.699909734010145,11.965870819023838,4.787239129569362,10.701521815040373,14.158289910487472,11.369811358738447,14.615175829251505,22.787068669934808,12.005974295628583,9.926787768867436,12.562722096066445,9.53794429666455,7.845528414976821,10.374081234696396,14.811041182042697,9.200513931791786,5.28212815189057,8.407455049416741,8.987711858405305,14.866821911714123,10.549530876116762,6.394559961669014,14.981110109744908,18.449063749115606,14.70141064843695,17.732864967963444,0.733073955302677,11.250165888763668,13.39823712820198,2.798857234533827,15.203235136502482,7.020299659499137,13.582903291585522,6.4285009954859476,12.161446674859949,0
80,1446.4105521172287,283,4535.234965520542,236.20756373850526,192.4169436456961,162.24922189694698,121.01998426408416,74.5664333703259,97.46469872310028,137.06811655407938,52.45924505034179,91.93960443123558,174.12085241398944,159.71220791773746,113.31631101237264,166.98218104011767,112.75965746811168,177.68579993916396,57.186879219425236,124.52865657488789,170.67840757325305,96.75856448912377,173.79050376172734,237.18713394244432,149.7551047859222,118.04472525291725,58.21646617700695,207.37221350408635,134.78122392106653,203.38378520389028,183.34319741857522,126.19370082959463,124.26662151424631,197.77209056736595,162.76592316589415,93.1888286423486,215.4433248460665,31.22008025770549,120.046199819619,4
22,122.73996644084367,12,488.67562619838145,15.137586194496771,12.51123648403687,10.602316749642332,12.424671376509453,6.042736053165474,15.168896045436028,17.55791989489475,9.707335576778592,0.6489727963142773,14.012005750948138,2.915737543505336,8.987644971016792,10.534647124030743,11.994338054833358,11.213616060533921,3.580121819547097,11.639203454960148,9.702845277373418,8.580381251918862,0.6096720963980964,5.515390885804314,4.358540616124326,13.232968186284266,9.488403240418089,15.613793500789495,9.583649328271038,11.050868199405539,11.014370061362133,3.7078114800123476,17.83237099312995,7.0706095290261235,8.809499400738044,9.232048320136766,9.204958055232911,10.633782372064058,7.416566787543135,0
8080,1378.207749814063,272,4445.85449415523,174.89155353446858,90.19391606673784,123.86790761913142,118.95026680760654,191.3314845771263,94.67080584823164,98.52484123518198,128.81940295093736,127.47677852502437,148.95323178780552,173.3281025475565,167.22802181470888,52.39054028000362,65.3118436541247,31.146979598367125,152.228545493569,141.81510824597967,177.94086821252185,167.6703831002172,72.45732727162184,179.74549043144998,162.53427179519718,293.9929862533045,108.97037114509263,133.9877572883187,144.8983732557036,259.11460230567724,109.73929864080448,97.00406042823869,184.92682706909537,188.7345832568779,164.4034598165758,176.6155651994056,101.5844116527418,135.9527452228348,167.78807192506164,4
22,1211.5104991950818,246,6948.667260721472,144.27988848724715,159.2151572114359,196.90507716412986,91.10233172467125,107.39799769296408,110.91116930050572,170.57698127649243,109.77373450339,144.89677211487515,116.82966919586772,116.01351836173718,110.37750332793895,140.86746516578114,170.0736963669765,178.28067677108,115.94900713527306,51.21619402073877,113.59590385730326,58.98132044767058,56.51199651938045,133.87630214834235,27.169154651855536,155.99900136080524,154.78683074142742,76.98914221466303,56.30044187922991,179.29003709702488,151.58948652626177,149.8807004944787,179.0283444158439,211.0458162266023,148.85101167868487,130.91136736651777,4.840414802063421,36.85161459793531,81.824840464623,2
8080,1265.739736548444,132,4300.931653404341,74.15414326726003,140.42704039163758,157.8494067389967,98.12339051506393,196.54331776526158,67.07462251970168,193.96422976910176,115.3459965630222,181.04286802558076,135.07288622628198,172.10311707379185,187.1393000879907,82.73718507763775,186.62480149569197,207.30031296788997,131.8462956881229,123.85367504612682,118.04323435627987,212.59212263294455,145.22516931487624,184.092237280108,59.62316978691089,190.79097700228763,130.01872666445965,159.48170018752984,106.28872310663907,170.43886760921794,141.22513035786747,178.6220021325949,70.86172381939778,9.791002464331655,109.42002241256091,180.0591959835118,144.75371353224185,163.7156994704407,134.69488343663667,3
